index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes
384,FIN,ALCOHOL,TOT,LT_CAP15,A,2004,9.9,
385,FIN,ALCOHOL,TOT,LT_CAP15,A,2005,10.0,
386,FIN,ALCOHOL,TOT,LT_CAP15,A,2006,10.1,
387,FIN,ALCOHOL,TOT,LT_CAP15,A,2007,10.5,
388,FIN,ALCOHOL,TOT,LT_CAP15,A,2008,10.3,
389,FIN,ALCOHOL,TOT,LT_CAP15,A,2009,10.0,
390,FIN,ALCOHOL,TOT,LT_CAP15,A,2010,9.7,
391,FIN,ALCOHOL,TOT,LT_CAP15,A,2011,9.8,
392,FIN,ALCOHOL,TOT,LT_CAP15,A,2012,9.3,
393,FIN,ALCOHOL,TOT,LT_CAP15,A,2013,9.1,
394,FIN,ALCOHOL,TOT,LT_CAP15,A,2014,8.8,
395,FIN,ALCOHOL,TOT,LT_CAP15,A,2015,8.5,
396,FIN,ALCOHOL,TOT,LT_CAP15,A,2016,8.4,
397,FIN,ALCOHOL,TOT,LT_CAP15,A,2017,8.4,
398,FIN,ALCOHOL,TOT,LT_CAP15,A,2018,8.4,
399,FIN,ALCOHOL,TOT,LT_CAP15,A,2019,8.2,
400,FIN,ALCOHOL,TOT,LT_CAP15,A,2020,8.2,
401,FIN,ALCOHOL,TOT,LT_CAP15,A,2021,8.1,
402,FRA,ALCOHOL,TOT,LT_CAP15,A,1970,23.2,
403,FRA,ALCOHOL,TOT,LT_CAP15,A,1971,22.9,
404,FRA,ALCOHOL,TOT,LT_CAP15,A,1972,22.6,
405,FRA,ALCOHOL,TOT,LT_CAP15,A,1973,22.8,
406,FRA,ALCOHOL,TOT,LT_CAP15,A,1974,22.5,
407,FRA,ALCOHOL,TOT,LT_CAP15,A,1975,22.5,
408,FRA,ALCOHOL,TOT,LT_CAP15,A,1976,22.2,
409,FRA,ALCOHOL,TOT,LT_CAP15,A,1977,22.1,
410,FRA,ALCOHOL,TOT,LT_CAP15,A,1978,21.1,
411,FRA,ALCOHOL,TOT,LT_CAP15,A,1979,20.6,
412,FRA,ALCOHOL,TOT,LT_CAP15,A,1980,20.1,
413,FRA,ALCOHOL,TOT,LT_CAP15,A,1981,19.5,
414,FRA,ALCOHOL,TOT,LT_CAP15,A,1982,19.4,
415,FRA,ALCOHOL,TOT,LT_CAP15,A,1983,18.8,
416,FRA,ALCOHOL,TOT,LT_CAP15,A,1984,17.9,
417,FRA,ALCOHOL,TOT,LT_CAP15,A,1985,17.6,
418,FRA,ALCOHOL,TOT,LT_CAP15,A,1986,17.1,
419,FRA,ALCOHOL,TOT,LT_CAP15,A,1987,16.8,
420,FRA,ALCOHOL,TOT,LT_CAP15,A,1988,16.8,
421,FRA,ALCOHOL,TOT,LT_CAP15,A,1989,17.0,
422,FRA,ALCOHOL,TOT,LT_CAP15,A,1990,15.4,
423,FRA,ALCOHOL,TOT,LT_CAP15,A,1991,15.4,
424,FRA,ALCOHOL,TOT,LT_CAP15,A,1992,15.4,
425,FRA,ALCOHOL,TOT,LT_CAP15,A,1993,14.7,
426,FRA,ALCOHOL,TOT,LT_CAP15,A,1994,14.6,
427,FRA,ALCOHOL,TOT,LT_CAP15,A,1995,14.5,
428,FRA,ALCOHOL,TOT,LT_CAP15,A,1996,14.5,
429,FRA,ALCOHOL,TOT,LT_CAP15,A,1997,14.3,
430,FRA,ALCOHOL,TOT,LT_CAP15,A,1998,14.5,
431,FRA,ALCOHOL,TOT,LT_CAP15,A,1999,14.4,
432,FRA,ALCOHOL,TOT,LT_CAP15,A,2000,13.9,
433,FRA,ALCOHOL,TOT,LT_CAP15,A,2001,14.1,
434,FRA,ALCOHOL,TOT,LT_CAP15,A,2002,13.9,
435,FRA,ALCOHOL,TOT,LT_CAP15,A,2003,13.4,
436,FRA,ALCOHOL,TOT,LT_CAP15,A,2004,13.1,
437,FRA,ALCOHOL,TOT,LT_CAP15,A,2005,12.9,
438,FRA,ALCOHOL,TOT,LT_CAP15,A,2006,13.1,
439,FRA,ALCOHOL,TOT,LT_CAP15,A,2007,12.9,
440,FRA,ALCOHOL,TOT,LT_CAP15,A,2008,12.5,
441,FRA,ALCOHOL,TOT,LT_CAP15,A,2009,12.6,
442,FRA,ALCOHOL,TOT,LT_CAP15,A,2010,12.3,
443,FRA,ALCOHOL,TOT,LT_CAP15,A,2011,12.4,
444,FRA,ALCOHOL,TOT,LT_CAP15,A,2012,12.2,
445,FRA,ALCOHOL,TOT,LT_CAP15,A,2013,11.6,
446,FRA,ALCOHOL,TOT,LT_CAP15,A,2014,12.0,
447,FRA,ALCOHOL,TOT,LT_CAP15,A,2015,11.9,
448,FRA,ALCOHOL,TOT,LT_CAP15,A,2016,11.7,
449,FRA,ALCOHOL,TOT,LT_CAP15,A,2017,11.7,
450,FRA,ALCOHOL,TOT,LT_CAP15,A,2018,11.6,
451,FRA,ALCOHOL,TOT,LT_CAP15,A,2019,11.4,
452,FRA,ALCOHOL,TOT,LT_CAP15,A,2020,10.4,
453,FRA,ALCOHOL,TOT,LT_CAP15,A,2021,10.5,
454,DEU,ALCOHOL,TOT,LT_CAP15,A,1961,11.0,
455,DEU,ALCOHOL,TOT,LT_CAP15,A,1962,12.1,
456,DEU,ALCOHOL,TOT,LT_CAP15,A,1963,12.9,
457,DEU,ALCOHOL,TOT,LT_CAP15,A,1964,13.7,
458,DEU,ALCOHOL,TOT,LT_CAP15,A,1965,14.0,
459,DEU,ALCOHOL,TOT,LT_CAP15,A,1966,13.6,
460,DEU,ALCOHOL,TOT,LT_CAP15,A,1967,13.5,
461,DEU,ALCOHOL,TOT,LT_CAP15,A,1968,14.0,
462,DEU,ALCOHOL,TOT,LT_CAP15,A,1969,15.0,
463,DEU,ALCOHOL,TOT,LT_CAP15,A,1970,15.5,
464,DEU,ALCOHOL,TOT,LT_CAP15,A,1971,16.5,
465,DEU,ALCOHOL,TOT,LT_CAP15,A,1972,16.3,
466,DEU,ALCOHOL,TOT,LT_CAP15,A,1973,16.7,
467,DEU,ALCOHOL,TOT,LT_CAP15,A,1974,15.9,
468,DEU,ALCOHOL,TOT,LT_CAP15,A,1975,16.8,
469,DEU,ALCOHOL,TOT,LT_CAP15,A,1976,17.2,
470,DEU,ALCOHOL,TOT,LT_CAP15,A,1977,16.4,
471,DEU,ALCOHOL,TOT,LT_CAP15,A,1978,16.3,
472,DEU,ALCOHOL,TOT,LT_CAP15,A,1979,16.7,
473,DEU,ALCOHOL,TOT,LT_CAP15,A,1980,16.5,
474,DEU,ALCOHOL,TOT,LT_CAP15,A,1981,16.0,
475,DEU,ALCOHOL,TOT,LT_CAP15,A,1982,15.7,
476,DEU,ALCOHOL,TOT,LT_CAP15,A,1983,15.8,
477,DEU,ALCOHOL,TOT,LT_CAP15,A,1984,15.1,
478,DEU,ALCOHOL,TOT,LT_CAP15,A,1985,15.1,
479,DEU,ALCOHOL,TOT,LT_CAP15,A,1986,14.7,
480,DEU,ALCOHOL,TOT,LT_CAP15,A,1987,14.8,
481,DEU,ALCOHOL,TOT,LT_CAP15,A,1988,14.6,
482,DEU,ALCOHOL,TOT,LT_CAP15,A,1989,14.6,
483,DEU,ALCOHOL,TOT,LT_CAP15,A,1990,14.9,
484,DEU,ALCOHOL,TOT,LT_CAP15,A,1991,13.9,
485,DEU,ALCOHOL,TOT,LT_CAP15,A,1992,13.8,
486,DEU,ALCOHOL,TOT,LT_CAP15,A,1993,13.5,
487,DEU,ALCOHOL,TOT,LT_CAP15,A,1994,13.4,
488,DEU,ALCOHOL,TOT,LT_CAP15,A,1995,13.4,
489,DEU,ALCOHOL,TOT,LT_CAP15,A,1996,13.1,
490,DEU,ALCOHOL,TOT,LT_CAP15,A,1997,13.0,
491,DEU,ALCOHOL,TOT,LT_CAP15,A,1998,12.7,
492,DEU,ALCOHOL,TOT,LT_CAP15,A,1999,12.8,
493,DEU,ALCOHOL,TOT,LT_CAP15,A,2000,12.9,
494,DEU,ALCOHOL,TOT,LT_CAP15,A,2001,12.5,
495,DEU,ALCOHOL,TOT,LT_CAP15,A,2002,12.3,
496,DEU,ALCOHOL,TOT,LT_CAP15,A,2003,11.9,
497,DEU,ALCOHOL,TOT,LT_CAP15,A,2004,11.8,
498,DEU,ALCOHOL,TOT,LT_CAP15,A,2005,11.7,
499,DEU,ALCOHOL,TOT,LT_CAP15,A,2006,11.8,
500,DEU,ALCOHOL,TOT,LT_CAP15,A,2007,11.5,
501,DEU,ALCOHOL,TOT,LT_CAP15,A,2008,11.4,
502,DEU,ALCOHOL,TOT,LT_CAP15,A,2009,11.2,
503,DEU,ALCOHOL,TOT,LT_CAP15,A,2010,11.6,
504,DEU,ALCOHOL,TOT,LT_CAP15,A,2011,11.3,
505,DEU,ALCOHOL,TOT,LT_CAP15,A,2012,11.3,
506,DEU,ALCOHOL,TOT,LT_CAP15,A,2013,11.1,
507,DEU,ALCOHOL,TOT,LT_CAP15,A,2014,11.1,
508,DEU,ALCOHOL,TOT,LT_CAP15,A,2015,11.1,
509,DEU,ALCOHOL,TOT,LT_CAP15,A,2016,11.0,
510,DEU,ALCOHOL,TOT,LT_CAP15,A,2017,10.9,
511,DEU,ALCOHOL,TOT,LT_CAP15,A,2018,10.9,
512,DEU,ALCOHOL,TOT,LT_CAP15,A,2019,10.6,
513,GRC,ALCOHOL,TOT,LT_CAP15,A,1963,9.7,
514,GRC,ALCOHOL,TOT,LT_CAP15,A,1964,9.8,
515,GRC,ALCOHOL,TOT,LT_CAP15,A,1965,10.0,
516,GRC,ALCOHOL,TOT,LT_CAP15,A,1966,10.1,
517,GRC,ALCOHOL,TOT,LT_CAP15,A,1967,10.1,
518,GRC,ALCOHOL,TOT,LT_CAP15,A,1968,10.2,
519,GRC,ALCOHOL,TOT,LT_CAP15,A,1969,10.2,
520,GRC,ALCOHOL,TOT,LT_CAP15,A,1970,10.3,
521,GRC,ALCOHOL,TOT,LT_CAP15,A,1971,10.4,
522,GRC,ALCOHOL,TOT,LT_CAP15,A,1972,10.4,
523,GRC,ALCOHOL,TOT,LT_CAP15,A,1973,10.7,
524,GRC,ALCOHOL,TOT,LT_CAP15,A,1974,10.9,
525,GRC,ALCOHOL,TOT,LT_CAP15,A,1975,10.9,
526,GRC,ALCOHOL,TOT,LT_CAP15,A,1976,11.0,
527,GRC,ALCOHOL,TOT,LT_CAP15,A,1977,10.9,
528,GRC,ALCOHOL,TOT,LT_CAP15,A,1978,11.4,
529,GRC,ALCOHOL,TOT,LT_CAP15,A,1979,11.6,
530,GRC,ALCOHOL,TOT,LT_CAP15,A,1980,13.2,
531,GRC,ALCOHOL,TOT,LT_CAP15,A,1981,12.0,
532,GRC,ALCOHOL,TOT,LT_CAP15,A,1982,11.0,
533,GRC,ALCOHOL,TOT,LT_CAP15,A,1983,11.8,
534,GRC,ALCOHOL,TOT,LT_CAP15,A,1984,11.6,
535,GRC,ALCOHOL,TOT,LT_CAP15,A,1985,10.9,
536,GRC,ALCOHOL,TOT,LT_CAP15,A,1986,8.9,
537,GRC,ALCOHOL,TOT,LT_CAP15,A,1987,9.8,
538,GRC,ALCOHOL,TOT,LT_CAP15,A,1988,10.1,
539,GRC,ALCOHOL,TOT,LT_CAP15,A,1989,10.2,
540,GRC,ALCOHOL,TOT,LT_CAP15,A,1990,10.3,
541,GRC,ALCOHOL,TOT,LT_CAP15,A,1991,10.2,
542,GRC,ALCOHOL,TOT,LT_CAP15,A,1992,10.0,
543,GRC,ALCOHOL,TOT,LT_CAP15,A,1993,10.7,
544,GRC,ALCOHOL,TOT,LT_CAP15,A,1994,10.4,
545,GRC,ALCOHOL,TOT,LT_CAP15,A,1995,10.1,
546,GRC,ALCOHOL,TOT,LT_CAP15,A,1996,9.7,
547,GRC,ALCOHOL,TOT,LT_CAP15,A,1997,9.5,
548,GRC,ALCOHOL,TOT,LT_CAP15,A,1998,9.0,
549,GRC,ALCOHOL,TOT,LT_CAP15,A,1999,9.5,
550,GRC,ALCOHOL,TOT,LT_CAP15,A,2000,8.6,
551,GRC,ALCOHOL,TOT,LT_CAP15,A,2001,8.8,
552,GRC,ALCOHOL,TOT,LT_CAP15,A,2002,8.2,
553,GRC,ALCOHOL,TOT,LT_CAP15,A,2003,8.9,
554,GRC,ALCOHOL,TOT,LT_CAP15,A,2004,9.1,
555,GRC,ALCOHOL,TOT,LT_CAP15,A,2005,9.2,
556,GRC,ALCOHOL,TOT,LT_CAP15,A,2006,8.7,
557,GRC,ALCOHOL,TOT,LT_CAP15,A,2007,8.9,
558,GRC,ALCOHOL,TOT,LT_CAP15,A,2008,8.7,
559,GRC,ALCOHOL,TOT,LT_CAP15,A,2009,8.3,
560,GRC,ALCOHOL,TOT,LT_CAP15,A,2010,8.3,
561,GRC,ALCOHOL,TOT,LT_CAP15,A,2011,7.5,
562,GRC,ALCOHOL,TOT,LT_CAP15,A,2012,7.6,
563,GRC,ALCOHOL,TOT,LT_CAP15,A,2013,7.6,
564,GRC,ALCOHOL,TOT,LT_CAP15,A,2014,7.1,
565,GRC,ALCOHOL,TOT,LT_CAP15,A,2015,6.7,
566,GRC,ALCOHOL,TOT,LT_CAP15,A,2016,6.7,
567,GRC,ALCOHOL,TOT,LT_CAP15,A,2017,6.7,
568,GRC,ALCOHOL,TOT,LT_CAP15,A,2018,6.5,
569,GRC,ALCOHOL,TOT,LT_CAP15,A,2019,6.3,
570,HUN,ALCOHOL,TOT,LT_CAP15,A,1960,8.2,
571,HUN,ALCOHOL,TOT,LT_CAP15,A,1961,8.1,
572,HUN,ALCOHOL,TOT,LT_CAP15,A,1962,8.2,
573,HUN,ALCOHOL,TOT,LT_CAP15,A,1963,8.6,
574,HUN,ALCOHOL,TOT,LT_CAP15,A,1964,9.6,
575,HUN,ALCOHOL,TOT,LT_CAP15,A,1965,8.9,
576,HUN,ALCOHOL,TOT,LT_CAP15,A,1966,8.9,
577,HUN,ALCOHOL,TOT,LT_CAP15,A,1967,9.7,
578,HUN,ALCOHOL,TOT,LT_CAP15,A,1968,9.9,
579,HUN,ALCOHOL,TOT,LT_CAP15,A,1969,11.1,
580,HUN,ALCOHOL,TOT,LT_CAP15,A,1970,11.5,
581,HUN,ALCOHOL,TOT,LT_CAP15,A,1971,11.9,
582,HUN,ALCOHOL,TOT,LT_CAP15,A,1972,11.9,
583,HUN,ALCOHOL,TOT,LT_CAP15,A,1973,11.9,
584,HUN,ALCOHOL,TOT,LT_CAP15,A,1974,11.8,
585,HUN,ALCOHOL,TOT,LT_CAP15,A,1975,12.6,
586,HUN,ALCOHOL,TOT,LT_CAP15,A,1976,13.5,
587,HUN,ALCOHOL,TOT,LT_CAP15,A,1977,14.4,
588,HUN,ALCOHOL,TOT,LT_CAP15,A,1978,14.6,
589,HUN,ALCOHOL,TOT,LT_CAP15,A,1979,14.1,
590,HUN,ALCOHOL,TOT,LT_CAP15,A,1980,14.9,
591,HUN,ALCOHOL,TOT,LT_CAP15,A,1981,14.8,
592,HUN,ALCOHOL,TOT,LT_CAP15,A,1982,14.8,
593,HUN,ALCOHOL,TOT,LT_CAP15,A,1983,14.5,
594,HUN,ALCOHOL,TOT,LT_CAP15,A,1984,14.9,
595,HUN,ALCOHOL,TOT,LT_CAP15,A,1985,14.7,
596,HUN,ALCOHOL,TOT,LT_CAP15,A,1986,14.5,
597,HUN,ALCOHOL,TOT,LT_CAP15,A,1987,13.5,
598,HUN,ALCOHOL,TOT,LT_CAP15,A,1988,13.1,
599,HUN,ALCOHOL,TOT,LT_CAP15,A,1989,14.1,
600,HUN,ALCOHOL,TOT,LT_CAP15,A,1990,13.9,
601,HUN,ALCOHOL,TOT,LT_CAP15,A,1991,13.3,
602,HUN,ALCOHOL,TOT,LT_CAP15,A,1992,13.0,
603,HUN,ALCOHOL,TOT,LT_CAP15,A,1993,13.1,
604,HUN,ALCOHOL,TOT,LT_CAP15,A,1994,12.9,
605,HUN,ALCOHOL,TOT,LT_CAP15,A,1995,12.2,
606,HUN,ALCOHOL,TOT,LT_CAP15,A,1996,12.5,
607,HUN,ALCOHOL,TOT,LT_CAP15,A,1997,12.3,
608,HUN,ALCOHOL,TOT,LT_CAP15,A,1998,12.2,
609,HUN,ALCOHOL,TOT,LT_CAP15,A,1999,12.2,
610,HUN,ALCOHOL,TOT,LT_CAP15,A,2000,12.0,
611,HUN,ALCOHOL,TOT,LT_CAP15,A,2001,13.2,
612,HUN,ALCOHOL,TOT,LT_CAP15,A,2002,13.3,
613,HUN,ALCOHOL,TOT,LT_CAP15,A,2003,13.2,
614,HUN,ALCOHOL,TOT,LT_CAP15,A,2004,13.2,
615,HUN,ALCOHOL,TOT,LT_CAP15,A,2005,13.0,
616,HUN,ALCOHOL,TOT,LT_CAP15,A,2006,13.2,
617,HUN,ALCOHOL,TOT,LT_CAP15,A,2007,12.6,
618,HUN,ALCOHOL,TOT,LT_CAP15,A,2008,11.8,
619,HUN,ALCOHOL,TOT,LT_CAP15,A,2009,11.5,
620,HUN,ALCOHOL,TOT,LT_CAP15,A,2010,10.8,
621,HUN,ALCOHOL,TOT,LT_CAP15,A,2011,11.4,
622,HUN,ALCOHOL,TOT,LT_CAP15,A,2012,11.1,
623,HUN,ALCOHOL,TOT,LT_CAP15,A,2013,10.6,
624,HUN,ALCOHOL,TOT,LT_CAP15,A,2014,10.9,
625,HUN,ALCOHOL,TOT,LT_CAP15,A,2015,10.8,
626,HUN,ALCOHOL,TOT,LT_CAP15,A,2016,11.1,
627,HUN,ALCOHOL,TOT,LT_CAP15,A,2017,10.7,
628,HUN,ALCOHOL,TOT,LT_CAP15,A,2018,11.4,
629,HUN,ALCOHOL,TOT,LT_CAP15,A,2019,10.7,
630,HUN,ALCOHOL,TOT,LT_CAP15,A,2020,10.4,
631,HUN,ALCOHOL,TOT,LT_CAP15,A,2021,10.4,
632,ISL,ALCOHOL,TOT,LT_CAP15,A,1961,3.0,
633,ISL,ALCOHOL,TOT,LT_CAP15,A,1962,3.4,
634,ISL,ALCOHOL,TOT,LT_CAP15,A,1963,3.6,
635,ISL,ALCOHOL,TOT,LT_CAP15,A,1964,3.6,
636,ISL,ALCOHOL,TOT,LT_CAP15,A,1965,3.8,
637,ISL,ALCOHOL,TOT,LT_CAP15,A,1966,4.2,
638,ISL,ALCOHOL,TOT,LT_CAP15,A,1967,4.4,
639,ISL,ALCOHOL,TOT,LT_CAP15,A,1968,3.9,
640,ISL,ALCOHOL,TOT,LT_CAP15,A,1969,3.9,
641,ISL,ALCOHOL,TOT,LT_CAP15,A,1970,4.6,
642,ISL,ALCOHOL,TOT,LT_CAP15,A,1971,4.9,
643,ISL,ALCOHOL,TOT,LT_CAP15,A,1972,5.0,
644,ISL,ALCOHOL,TOT,LT_CAP15,A,1973,5.2,
645,ISL,ALCOHOL,TOT,LT_CAP15,A,1974,5.3,
646,ISL,ALCOHOL,TOT,LT_CAP15,A,1975,4.8,
647,ISL,ALCOHOL,TOT,LT_CAP15,A,1976,4.8,
648,ISL,ALCOHOL,TOT,LT_CAP15,A,1977,5.1,
649,ISL,ALCOHOL,TOT,LT_CAP15,A,1978,4.8,
650,ISL,ALCOHOL,TOT,LT_CAP15,A,1979,5.1,
651,ISL,ALCOHOL,TOT,LT_CAP15,A,1980,5.0,
652,ISL,ALCOHOL,TOT,LT_CAP15,A,1981,5.1,
653,ISL,ALCOHOL,TOT,LT_CAP15,A,1982,4.9,
654,ISL,ALCOHOL,TOT,LT_CAP15,A,1983,5.1,
655,ISL,ALCOHOL,TOT,LT_CAP15,A,1984,5.4,
656,ISL,ALCOHOL,TOT,LT_CAP15,A,1985,5.3,
657,ISL,ALCOHOL,TOT,LT_CAP15,A,1986,5.5,
658,ISL,ALCOHOL,TOT,LT_CAP15,A,1987,5.6,
659,ISL,ALCOHOL,TOT,LT_CAP15,A,1988,5.5,
660,ISL,ALCOHOL,TOT,LT_CAP15,A,1989,5.4,
661,ISL,ALCOHOL,TOT,LT_CAP15,A,1990,5.1,
662,ISL,ALCOHOL,TOT,LT_CAP15,A,1991,5.0,
663,ISL,ALCOHOL,TOT,LT_CAP15,A,1992,4.6,
664,ISL,ALCOHOL,TOT,LT_CAP15,A,1993,4.4,
665,ISL,ALCOHOL,TOT,LT_CAP15,A,1994,4.6,
666,ISL,ALCOHOL,TOT,LT_CAP15,A,1995,4.7,
667,ISL,ALCOHOL,TOT,LT_CAP15,A,1996,4.8,
668,ISL,ALCOHOL,TOT,LT_CAP15,A,1997,5.1,
669,ISL,ALCOHOL,TOT,LT_CAP15,A,1998,5.5,
670,ISL,ALCOHOL,TOT,LT_CAP15,A,1999,5.9,
671,ISL,ALCOHOL,TOT,LT_CAP15,A,2000,6.2,
672,ISL,ALCOHOL,TOT,LT_CAP15,A,2001,6.4,
673,ISL,ALCOHOL,TOT,LT_CAP15,A,2002,6.6,
674,ISL,ALCOHOL,TOT,LT_CAP15,A,2003,6.6,
675,ISL,ALCOHOL,TOT,LT_CAP15,A,2004,6.8,
676,ISL,ALCOHOL,TOT,LT_CAP15,A,2005,7.1,
677,ISL,ALCOHOL,TOT,LT_CAP15,A,2006,7.2,
678,ISL,ALCOHOL,TOT,LT_CAP15,A,2007,7.5,
679,ISL,ALCOHOL,TOT,LT_CAP15,A,2008,7.2,B
680,ISL,ALCOHOL,TOT,LT_CAP15,A,2009,7.2,
681,ISL,ALCOHOL,TOT,LT_CAP15,A,2010,6.8,
682,ISL,ALCOHOL,TOT,LT_CAP15,A,2011,6.8,
683,ISL,ALCOHOL,TOT,LT_CAP15,A,2012,6.8,
684,ISL,ALCOHOL,TOT,LT_CAP15,A,2013,6.8,
685,ISL,ALCOHOL,TOT,LT_CAP15,A,2014,7.0,
686,ISL,ALCOHOL,TOT,LT_CAP15,A,2015,7.7,
687,ISL,ALCOHOL,TOT,LT_CAP15,A,2016,7.5,
688,ISL,ALCOHOL,TOT,LT_CAP15,A,2017,7.7,
689,ISL,ALCOHOL,TOT,LT_CAP15,A,2018,7.7,
690,ISL,ALCOHOL,TOT,LT_CAP15,A,2019,7.4,
691,ISL,ALCOHOL,TOT,LT_CAP15,A,2020,7.4,
692,IRL,ALCOHOL,TOT,LT_CAP15,A,1960,4.9,
693,IRL,ALCOHOL,TOT,LT_CAP15,A,1961,5.0,
694,IRL,ALCOHOL,TOT,LT_CAP15,A,1962,5.5,
695,IRL,ALCOHOL,TOT,LT_CAP15,A,1963,5.2,
696,IRL,ALCOHOL,TOT,LT_CAP15,A,1964,5.6,
697,IRL,ALCOHOL,TOT,LT_CAP15,A,1965,5.8,
698,IRL,ALCOHOL,TOT,LT_CAP15,A,1966,5.9,
699,IRL,ALCOHOL,TOT,LT_CAP15,A,1967,5.9,
700,IRL,ALCOHOL,TOT,LT_CAP15,A,1968,6.1,
701,IRL,ALCOHOL,TOT,LT_CAP15,A,1969,6.5,
702,IRL,ALCOHOL,TOT,LT_CAP15,A,1970,7.0,
703,IRL,ALCOHOL,TOT,LT_CAP15,A,1971,7.3,
704,IRL,ALCOHOL,TOT,LT_CAP15,A,1972,7.7,
705,IRL,ALCOHOL,TOT,LT_CAP15,A,1973,8.2,
706,IRL,ALCOHOL,TOT,LT_CAP15,A,1974,9.3,
707,IRL,ALCOHOL,TOT,LT_CAP15,A,1975,9.2,
708,IRL,ALCOHOL,TOT,LT_CAP15,A,1976,9.0,
709,IRL,ALCOHOL,TOT,LT_CAP15,A,1977,9.2,
710,IRL,ALCOHOL,TOT,LT_CAP15,A,1978,9.8,
711,IRL,ALCOHOL,TOT,LT_CAP15,A,1979,10.0,
712,IRL,ALCOHOL,TOT,LT_CAP15,A,1980,9.6,
713,IRL,ALCOHOL,TOT,LT_CAP15,A,1981,9.1,
714,IRL,ALCOHOL,TOT,LT_CAP15,A,1982,8.8,
715,IRL,ALCOHOL,TOT,LT_CAP15,A,1983,8.0,
716,IRL,ALCOHOL,TOT,LT_CAP15,A,1984,9.6,
717,IRL,ALCOHOL,TOT,LT_CAP15,A,1985,10.0,
718,IRL,ALCOHOL,TOT,LT_CAP15,A,1986,9.6,
719,IRL,ALCOHOL,TOT,LT_CAP15,A,1987,9.5,
720,IRL,ALCOHOL,TOT,LT_CAP15,A,1988,9.9,
721,IRL,ALCOHOL,TOT,LT_CAP15,A,1989,10.2,
722,IRL,ALCOHOL,TOT,LT_CAP15,A,1990,11.2,
723,IRL,ALCOHOL,TOT,LT_CAP15,A,1991,11.2,
724,IRL,ALCOHOL,TOT,LT_CAP15,A,1992,11.4,
725,IRL,ALCOHOL,TOT,LT_CAP15,A,1993,11.2,
726,IRL,ALCOHOL,TOT,LT_CAP15,A,1994,11.2,
727,IRL,ALCOHOL,TOT,LT_CAP15,A,1995,11.5,
728,IRL,ALCOHOL,TOT,LT_CAP15,A,1996,12.2,
729,IRL,ALCOHOL,TOT,LT_CAP15,A,1997,12.8,
730,IRL,ALCOHOL,TOT,LT_CAP15,A,1998,13.2,
731,IRL,ALCOHOL,TOT,LT_CAP15,A,1999,13.8,
732,IRL,ALCOHOL,TOT,LT_CAP15,A,2000,14.2,
733,IRL,ALCOHOL,TOT,LT_CAP15,A,2001,14.5,
734,IRL,ALCOHOL,TOT,LT_CAP15,A,2002,14.3,
735,IRL,ALCOHOL,TOT,LT_CAP15,A,2003,13.5,
736,IRL,ALCOHOL,TOT,LT_CAP15,A,2004,13.6,
737,IRL,ALCOHOL,TOT,LT_CAP15,A,2005,13.4,
738,IRL,ALCOHOL,TOT,LT_CAP15,A,2006,13.4,
739,IRL,ALCOHOL,TOT,LT_CAP15,A,2007,13.2,
740,IRL,ALCOHOL,TOT,LT_CAP15,A,2008,12.2,
741,IRL,ALCOHOL,TOT,LT_CAP15,A,2009,11.0,
742,IRL,ALCOHOL,TOT,LT_CAP15,A,2010,11.6,
743,IRL,ALCOHOL,TOT,LT_CAP15,A,2011,11.7,
744,IRL,ALCOHOL,TOT,LT_CAP15,A,2012,11.5,E
745,IRL,ALCOHOL,TOT,LT_CAP15,A,2013,10.6,E
746,IRL,ALCOHOL,TOT,LT_CAP15,A,2014,10.8,E
747,IRL,ALCOHOL,TOT,LT_CAP15,A,2015,10.7,E
748,IRL,ALCOHOL,TOT,LT_CAP15,A,2016,11.2,E
749,IRL,ALCOHOL,TOT,LT_CAP15,A,2017,11.0,E
750,IRL,ALCOHOL,TOT,LT_CAP15,A,2018,11.0,E
751,IRL,ALCOHOL,TOT,LT_CAP15,A,2019,10.8,
752,IRL,ALCOHOL,TOT,LT_CAP15,A,2020,10.1,
753,IRL,ALCOHOL,TOT,LT_CAP15,A,2021,9.5,
754,IRL,ALCOHOL,TOT,LT_CAP15,A,2022,10.2,
755,ITA,ALCOHOL,TOT,LT_CAP15,A,1961,19.2,
756,ITA,ALCOHOL,TOT,LT_CAP15,A,1962,19.4,
757,ITA,ALCOHOL,TOT,LT_CAP15,A,1963,18.2,
758,ITA,ALCOHOL,TOT,LT_CAP15,A,1964,17.8,
759,ITA,ALCOHOL,TOT,LT_CAP15,A,1965,18.4,
760,ITA,ALCOHOL,TOT,LT_CAP15,A,1966,18.7,
761,ITA,ALCOHOL,TOT,LT_CAP15,A,1967,19.0,
762,ITA,ALCOHOL,TOT,LT_CAP15,A,1968,19.7,
763,ITA,ALCOHOL,TOT,LT_CAP15,A,1969,19.7,
764,ITA,ALCOHOL,TOT,LT_CAP15,A,1970,19.7,
765,ITA,ALCOHOL,TOT,LT_CAP15,A,1971,19.6,
766,ITA,ALCOHOL,TOT,LT_CAP15,A,1972,19.5,
767,ITA,ALCOHOL,TOT,LT_CAP15,A,1973,19.9,
768,ITA,ALCOHOL,TOT,LT_CAP15,A,1974,19.7,
769,ITA,ALCOHOL,TOT,LT_CAP15,A,1975,18.3,
770,ITA,ALCOHOL,TOT,LT_CAP15,A,1976,17.6,
